Product_Name,Brand,Model,Connectivity,Type,Keys_Count,Special_Keys,Colour,Features,Selling_Price,MRP,Discount,Rating,Reviews,URL
"Logitech MK345 Wireless Keyboard and Mouse Set Full-Sized Keyboard with Palm Rest and Comfortable Right-Handed Mouse, 2.4 GHz Wireless USB Receiver, Compatible with PC, Laptop - Black",Logitech,MK345 Wireless Keyboard and Mouse Set Full,Wireless,,,No,Black,,"2,495","₹3,245₹3,245",,4.0 out of 5 stars,"7,689",https://www.amazon.in/Logitech-MK345-Wireless-Keyboard-Mouse/dp/B00PFFCMV0/ref=sr_1_100?dib=eyJ2IjoiMSJ9.y7a5aEabYcnN9oU3RVZqA7Uy5RaMJOF1HuyXBH6k1CE5lmV8oRDHzxb_KJHWPk99WWEjU1gg5yCjDFs5gBV_t0cZ8CwsAepEWR4SAuNmg4LHiqBIokIifrhgnmbcybyVElLatS7iLCmDTdrgKQCkF-jISn3NQ7FlAhF-HaKUJ3C40rSu7UI0yzEgtp1cR25qOa8zLHv9jC61iCxoT3aM3qDRh1YVLc3WgLjxVzHKX0E.zpcwYXUyi9DUM8WUPoTXI34OONmOQyBs-qQWlN_Bj0U&dib_tag=se&keywords=keyboards&qid=1758608179&sr=8-100
Let us know,Let,,,,,No,,,"1,529","₹2,999₹2,999",,3.8 out of 5 stars,30,https://www.amazon.in#
Let us know,Let,,,,,No,,,"3,698","₹4,799₹4,799",,4.4 out of 5 stars,334,https://www.amazon.in#
Let us know,Let,,,,,No,,,"2,995","₹4,195₹4,195",,4.3 out of 5 stars,827,https://www.amazon.in#
Let us know,Let,,,,,No,,,698,"₹1,299₹1,299",,4.0 out of 5 stars,"7,721",https://www.amazon.in#
"Logitech MK270r Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Logitech,MK270r Wireless Keyboard and Mouse Combo for Windows,Wireless,Multimedia,,No,Black,Spill,"1,295","₹2,495₹2,495",,4.1 out of 5 stars,"22,362",https://www.amazon.in/Logitech-Wireless-mk270r-Keyboard-Mouse/dp/B00CEQEGPI/ref=sr_1_99?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-99
"Logitech MK345 Wireless Keyboard and Mouse Set Full-Sized Keyboard with Palm Rest and Comfortable Right-Handed Mouse, 2.4 GHz Wireless USB Receiver, Compatible with PC, Laptop - Black",Logitech,MK345 Wireless Keyboard and Mouse Set Full,Wireless,,,No,Black,,"2,495","₹3,245₹3,245",,4.0 out of 5 stars,"7,689",https://www.amazon.in/Logitech-MK345-Wireless-Keyboard-Mouse/dp/B00PFFCMV0/ref=sr_1_100?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-100
"Ant Esports Scorpion MK30 Wired Mechanical Gaming Keyboard, RGB 104 Keys Ultra-Slim LED Backlit USB Wired Keyboard with Red Switch, Durable Abs Keycaps/Anti-Ghosting Keyboard for PC Mac Xbox Gamer",Ant,Esports Scorpion MK30 Wired Mechanical Gaming Keyboard,Wired,Mechanical,104 Keys,No,red,Slim,999,"₹3,999₹3,999",,4.4 out of 5 stars,3,https://www.amazon.in/Ant-Esports-Mechanical-Ultra-Slim-Anti-Ghosting/dp/B0FLXRCTVR/ref=sr_1_101?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-101
"Kreo Hive 98 Wired RGB Mechanical Gaming Keyboard | Full Size 98 Keys, Metal Volume Knob, Per-Key RGB, Hot-Swappable Switches (Black-Purple, Red)",Kreo,Hive 98 Wired RGB Mechanical Gaming Keyboard,Wired,Mechanical,98 Keys,No,red,,"2,999","₹6,000₹6,000",,4.1 out of 5 stars,282,https://www.amazon.in/Kreo-Full-Size-Keyboard-Switches-Customizable/dp/B0D819C9K6/ref=sr_1_102?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-102
TVS ELECTRONICS Champ Heavy Duty Membrane Wired Keyboard | Array of 104 Keys |Multimedia Functions|Membrane Keys| Compatible|Smooth Handling|Lightweight|Plug|SND Play USB Connectio |Sculpted Key Cap,TVS,ELECTRONICS Champ Heavy Duty Membrane Wired Keyboard,Wired,Multimedia,104 Keys,No,red,,749,"₹1,095₹1,095",,3.8 out of 5 stars,"1,783",https://www.amazon.in/TVS-Electronics-Keyboard-Function-Enabled-Multimedia/dp/B08B4T4TFR/ref=sr_1_103?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-103
AULA F2088 Wired Mechanical Gaming Keyboard | LED Backlight RGB Gaming Keyboard (Black | Without Handrest | Brown Switch),AULA,F2088 Wired Mechanical Gaming Keyboard,Wired,Mechanical,,No,red,,"2,178","₹10,999₹10,999",,4.3 out of 5 stars,"3,000",https://www.amazon.in/AULA-Mechanical-Keyboard-Backlight-Handrest/dp/B0DHGFGS9J/ref=sr_1_104?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-104
"LAPCARE RAPIDO Wired Gaming Keyboard and Mouse Combo with RGB Lighting, Membrane Keys, 8 Million Clicks, Optically Precise Tracking, USB Interface, Ergonomic Design for PC Gaming",LAPCARE,RAPIDO Wired Gaming Keyboard and Mouse Combo with RGB Lighting,Wired,Gaming,,No,red,Ergonomic,689,"₹1,889₹1,889",,4.0 out of 5 stars,105,https://www.amazon.in/Keyboard-Lighting-Optically-Interface-Ergonomic/dp/B0DQ7NZ1LQ/ref=sr_1_105?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-105
"iClever BK10 Multi-Device Bluetooth Keyboard for Mac, Windows, Chrome OS, Android, iPad, iPhone, Rechargeable Wireless Keyboard Easy-Switch up to 3 Devices Grey Black",iClever,BK10 Multi,Wireless,,,No,Blue,,"2,342","₹3,999₹3,999",,3.8 out of 5 stars,"17,032",https://www.amazon.in/iClever-BK10-Multi-Device-Bluetooth-Keyboard/dp/B08LD5LV22/ref=sr_1_106?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-106
Let us know,Let,,,,,No,,,"2,599","₹4,999₹4,999",,4.6 out of 5 stars,51,https://www.amazon.in#
Let us know,Let,,,,,No,,,"1,499","₹2,499₹2,499",,4.2 out of 5 stars,"1,326",https://www.amazon.in#
"Kreo Swarm 75% Wireless Mechanical Keyboard with Pre-lubed Switches, 5-pin Hot Swap PCB and 5 Layers Sound Absorption (Black Purple, Huano Speed Switches)",Kreo,,Wireless,Mechanical,,No,Black,,"5,099","₹10,000₹10,000",,4.4 out of 5 stars,287,https://www.amazon.in/Kreo-Wireless-Mechanical-Pre-lubed-Absorption/dp/B0D83KJHQ6/ref=sr_1_109?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-109
"FRONTECH Wired USB Keyboard and Mouse Combo with 140 Keys, 1000 DPI Optical Mouse, and Ergonomic Design, (Black -1692)",FRONTECH,Wired USB Keyboard and Mouse Combo with 140 Keys,Wired,,140 Keys,No,red,Ergonomic,299,₹575₹575,,3.8 out of 5 stars,240,https://www.amazon.in/FRONTECH-Retractable-Ergonomic-Comfortable-1692/dp/B0C5TM5TY5/ref=sr_1_110?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-110
"AULA F75 75% Wireless Mechanical Keyboard | Hot Swappable | Pre-lubed Linear Switches | RGB Backlit | 2.4GHz/Type-C/Bluetooth Gaming Keyboard (Sea Blue, Graywood Switch)",AULA,,Wireless,Mechanical,,No,Blue,,"5,698","₹15,999₹15,999",,4.5 out of 5 stars,"1,300",https://www.amazon.in/AULA-F75-Mechanical-Swappable-Pre-lubed/dp/B0CZ6VB7QT/ref=sr_1_111?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-111
"Portronics Bubble 2.0 Wireless Keyboard with Bluetooth + 2.4 GHz Receiver, Connect 3 Devices, Compact TKL Size, 10m Working Range, Function Shortcut Keys, for Laptop, PC, Smartphone, Tablet (Black)",Portronics,,Wireless,,,No,Blue,,899,"₹2,499₹2,499",,4.0 out of 5 stars,56,https://www.amazon.in/Portronics-Wireless-Keyboard-Bluetooth-Smartphone/dp/B0CX4PMSZL/ref=sr_1_112?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-112
"HP USB Wireless/Cordless Spill Resistance Keyboard and Mouse Combo/2.4G Wireless Technology with 10m Working Range (4SC12PA), Black",HP,,Wireless,,,No,Black,Spill,"1,199","₹2,197₹2,197",,4.0 out of 5 stars,"11,431",https://www.amazon.in/HP-Multimedia-Wireless-Keyboard-4SC12PA/dp/B07V82W5CN/ref=sr_1_113?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-113
"ZEBRONICS Zeb-Companion 500 2.4GHz Wireless Keyboard and Mouse Set, USB Nano Receiver, Chiclet Keys, Ultra Silent, Power On/Off Switch, Rupee Key, for PC/Mac/Laptop (White)",ZEBRONICS,Zeb,Wireless,,,Yes,White,Chiclet,999,"₹2,599₹2,599",,3.8 out of 5 stars,"4,848",https://www.amazon.in/ZEBRONICS-Zeb-Companion-Wireless-Keyboard-Receiver/dp/B09JC2DWVJ/ref=sr_1_114?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-114
"Kreo Hive 98 Wired RGB Mechanical Gaming Keyboard | Full Size 98 Keys, Metal Volume Knob, Per-Key RGB, Hot-Swappable Switches (All Black, Red)",Kreo,Hive 98 Wired RGB Mechanical Gaming Keyboard,Wired,Mechanical,98 Keys,No,red,,"2,999","₹5,500₹5,500",,4.1 out of 5 stars,282,https://www.amazon.in/Kreo-Backlight-Mechanical-Keyboard-Customizable/dp/B0D816T6Q8/ref=sr_1_115?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-115
"Logitech K580 Slim Multi-Device Wireless Keyboard Bluetooth/Receiver, Compact, Easy Switch, 24 Month Battery, Win/Mac, Desktop, Tablet, Smartphone, Laptop Compatible - White",Logitech,K580 Slim Multi,Wireless,,,No,Blue,Slim,"3,595","₹5,095₹5,095",,4.4 out of 5 stars,"1,467",https://www.amazon.in/Logitech-Multi-Device-Wireless-Keyboard-Chrome/dp/B07Y1F8RFR/ref=sr_1_116?dib=eyJ2IjoiMSJ9.WYvXv5bvvtTp09gCIrulXrqQ0z_mIhSdPEY5DeL3oYKnosZtOF9WSfbVkl_9eAOJ-0IAbCH84si1PlHaPi9D_wdTzIZDevXLDrGJG0sAIPMMWCv5bAKftNXh76n_7rXSWWYihBATK3zOEHbMYXjOa2nUSn8SLbgEt33uw4Ju_9M65cVyhnKe0pBrpZGfw763Jy22NdSfko79WHmvWi_iqR4iKH-AZGQUawNYXlIFD3Q.u4SPL2gqCWhR9Z8DUHiOvSj5A3f7Eh4YgZaAcy4Vz9Q&dib_tag=se&keywords=keyboards&qid=1758608184&sr=8-116
Let us know,Let,,,,,No,,,539,₹649₹649,,4.3 out of 5 stars,"39,095",https://www.amazon.in#
Let us know,Let,,,,,No,,,"3,698","₹4,799₹4,799",,4.4 out of 5 stars,334,https://www.amazon.in#
Let us know,Let,,,,,No,,,"2,995","₹4,195₹4,195",,4.3 out of 5 stars,827,https://www.amazon.in#
Let us know,Let,,,,,No,,,698,"₹1,299₹1,299",,4.0 out of 5 stars,"7,721",https://www.amazon.in#
"AULA F75 75% Wireless Mechanical Keyboard | Hot Swappable | Pre-lubed Linear Switches | RGB Backlit | 2.4GHz/Type-C/Bluetooth Gaming Keyboard (Ice Blue, Reaper Switch)",AULA,,Wireless,Mechanical,,No,Blue,,"6,168","₹15,999₹15,999",,4.5 out of 5 stars,"1,300",https://www.amazon.in/AULA-F75-Mechanical-Swappable-Pre-lubed/dp/B0CQ53BKWT/ref=sr_1_115?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-115
amazon basics Pro Series RGB Wired Mechanical Gaming Keyboard | Red switches with 40g Actuation Force | Customizable & Programmable RGB | 61 Swappable Key Full Rollover Layout (Black),amazon,basics Pro Series RGB Wired Mechanical Gaming Keyboard,Wired,Mechanical,,No,red,Programmable,"1,549","₹5,999₹5,999",,4.1 out of 5 stars,67,https://www.amazon.in/amazon-basics-Mechanical-Customizable-Programmable/dp/B0D5HKX374/ref=sr_1_116?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-116
"Logitech G Keys S Wireless Keyboard, Low Profile, Fluid Precise Quiet Typing, Programmable Keys, Backlighting, Bluetooth, USB C Rechargeable, for Windows PC, Linux, Chrome, Mac - Graphite",Logitech,G Keys S Wireless Keyboard,Wireless,,,No,Blue,Programmable,"9,995","₹13,295₹13,295",,4.6 out of 5 stars,"1,340",https://www.amazon.in/Logitech-Programmable-Backlighting-Bluetooth-Rechargeable/dp/B0C6K19YBH/ref=sr_1_117?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-117
"iClever Bluetooth Keyboard BK10, Wireless Keyboard for Mac, Multi-Device Easy-Switch for up to 3 Devices, Silent Compact Slim Keyboard for Windows, Laptop, iPhone, iMac, Desktop, PC, Black",iClever,Bluetooth Keyboard BK10,Wireless,,,No,Blue,Slim,"2,518","₹3,999₹3,999",,3.8 out of 5 stars,"17,032",https://www.amazon.in/iClever-Bluetooth-Rechargeable-Ultra-Slim-Connection/dp/B07PV6NDB2/ref=sr_1_118?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-118
"Ant Esports WK100 V2 Wireless & Bluetooth Keyboard with Touchpad | 2-in-1 Multi-Device Compact Keyboard for Windows, Android, Smart TV, Tablets & Laptops | Built-in Trackpad | Black",Ant,,Wireless,,,No,Blue,,939,"₹2,999₹2,999",,3.3 out of 5 stars,17,https://www.amazon.in/Ant-Esports-Wireless-Bluetooth-Multi-Device/dp/B0F9T2QQ3S/ref=sr_1_119?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-119
"Logitech Pebble 2 Combo, Wireless Keyboard and Mouse, Quiet and Portable, Customisable, Logi Bolt, Bluetooth, Easy-Switch for Windows, macOS, iPadOS, Chrome - Tonal Graphite",Logitech,Pebble 2 Combo,Wireless,,,No,Blue,,"4,195","₹5,995₹5,995",,4.4 out of 5 stars,850,https://www.amazon.in/Logitech-Wireless-Customisable-Bluetooth-Easy-Switch/dp/B0CGD22XKM/ref=sr_1_120?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-120
"​​iClever GK08 Wireless Keyboard and Mouse - Rechargeable Ergonomic Keyboard with Number Pad, Silent Typing, 2.4G Stable Connection, Slim Design for Mac & Windows (Silver)​​",,,Wireless,,,No,,"Ergonomic, Slim","2,382","₹3,999₹3,999",,3.8 out of 5 stars,"10,423",https://www.amazon.in/iClever-GK08-Wireless-Keyboard-Mouse/dp/B07VPMTWMC/ref=sr_1_121?dib=eyJ2IjoiMSJ9.mHr1Me7AbYKNPs1iy7EaKUeDtAp0d2thVM6H0mUGSKGAD0ogQJWCIFhCcKUhbwk55byPSWxHEDAywyJ6VVaNBJsm6Y5lArFIYNTdnKh-ufO9-LnYmQOYe8E0akwnexYyRnCqKHv4-Se1nEojvQls5pL-1Qut62vvUuBGkjvI3IQgFTbdblIgcNg9kHLvCVSEkLrIZSOHAeOFbpn7rXjfS9NoxlCxIs2YlwFf0yR7D3w.X0-dk4fP0kAxcSLSxnCuvB1gkxT4nND3V5JQ-mhcrnI&dib_tag=se&keywords=keyboards&qid=1758608189&sr=8-121
